time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m)
119.69927,14,119.69927,2.69,5.32999,49.61,0.029,-0.36,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.70035,14,119.70035,2.69,5.32999,49.61,0.029,-0.36,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.70127,14,119.70127,2.69,5.32999,49.61,0.029,-0.36,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.70228,14,119.70228,2.69,5.32999,49.61,0.029,-0.36,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.70326,14,119.70326,2.69,5.32999,49.61,0.029,-0.36,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.70426,14,119.70426,2.80999,5.79999,49.55999,0.038,-0.35599,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.70526,14,119.70526,2.80999,5.79999,49.55999,0.038,-0.35599,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.70626,14,119.70626,2.80999,5.79999,49.55999,0.038,-0.35599,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.70726,14,119.70726,2.80999,5.79999,49.55999,0.038,-0.35599,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.70826,14,119.70826,2.80999,5.79999,49.55999,0.038,-0.35599,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.70926,14,119.70926,2.80999,5.79999,49.55999,0.038,-0.35599,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.71026,14,119.71026,2.80999,5.79999,49.55999,0.038,-0.35599,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.71126,14,119.71126,2.80999,5.79999,49.55999,0.038,-0.35599,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.71226,14,119.71226,2.80999,5.79999,49.55999,0.038,-0.35599,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.71326,14,119.71326,2.80999,5.79999,49.55999,0.038,-0.35599,-0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.71426,14,119.71426,2.59999,5.69999,49.57999,0.03099,-0.344,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.71526,14,119.71526,2.59999,5.69999,49.57999,0.03099,-0.344,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.71626,14,119.71626,2.59999,5.69999,49.57999,0.03099,-0.344,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.71726,14,119.71726,2.59999,5.69999,49.57999,0.03099,-0.344,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.71826,14,119.71826,2.59999,5.69999,49.57999,0.03099,-0.344,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.71926,14,119.71926,2.59999,5.69999,49.57999,0.03099,-0.344,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.72026,14,119.72026,2.59999,5.69999,49.57999,0.03099,-0.344,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.72126,14,119.72126,2.59999,5.69999,49.57999,0.03099,-0.344,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.72226,14,119.72226,2.59999,5.69999,49.57999,0.03099,-0.344,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.72326,14,119.72326,2.59999,5.69999,49.57999,0.03099,-0.344,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.72426,14,119.72426,2.15999,5.92999,49.57999,0.027,-0.338,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.72526,14,119.72526,2.15999,5.92999,49.57999,0.027,-0.338,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.72626,14,119.72626,2.15999,5.92999,49.57999,0.027,-0.338,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.72726,14,119.72726,2.15999,5.92999,49.57999,0.027,-0.338,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.72826,14,119.72826,2.15999,5.92999,49.57999,0.027,-0.338,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.72926,14,119.72926,2.15999,5.92999,49.57999,0.027,-0.338,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.73026,14,119.73026,2.15999,5.92999,49.57999,0.027,-0.338,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.73126,14,119.73126,2.15999,5.92999,49.57999,0.027,-0.338,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.73226,14,119.73226,2.15999,5.92999,49.57999,0.027,-0.338,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.73326,14,119.73326,2.15999,5.92999,49.57999,0.027,-0.338,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.73426,14,119.73426,2.71,5.52999,49.64999,0.022,-0.331,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.73526,14,119.73526,2.71,5.52999,49.64999,0.022,-0.331,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.73626,14,119.73626,2.71,5.52999,49.64999,0.022,-0.331,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.73726,14,119.73726,2.71,5.52999,49.64999,0.022,-0.331,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.73826,14,119.73826,2.71,5.52999,49.64999,0.022,-0.331,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.73926,14,119.73926,2.71,5.52999,49.64999,0.022,-0.331,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.74026,14,119.74026,2.71,5.52999,49.64999,0.022,-0.331,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.74126,14,119.74126,2.71,5.52999,49.64999,0.022,-0.331,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.74226,14,119.74226,2.71,5.52999,49.64999,0.022,-0.331,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.74326,14,119.74326,2.71,5.52999,49.64999,0.022,-0.331,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.74426,14,119.74426,3.12999,5.27999,49.63999,0.01,-0.325,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.74526,14,119.74526,3.12999,5.27999,49.63999,0.01,-0.325,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.74626,14,119.74626,3.12999,5.27999,49.63999,0.01,-0.325,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.74726,14,119.74726,3.12999,5.27999,49.63999,0.01,-0.325,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.74826,14,119.74826,3.12999,5.27999,49.63999,0.01,-0.325,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.74926,14,119.74926,3.12999,5.27999,49.63999,0.01,-0.325,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.75026,14,119.75026,3.12999,5.27999,49.63999,0.01,-0.325,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.75126,14,119.75126,3.12999,5.27999,49.63999,0.01,-0.325,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.75226,14,119.75226,3.12999,5.27999,49.63999,0.01,-0.325,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.75326,14,119.75326,3.12999,5.27999,49.63999,0.01,-0.325,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.75426,14,119.75426,2.77999,5.69,49.61999,0.009,-0.329,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.75526,14,119.75526,2.77999,5.69,49.61999,0.009,-0.329,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.75626,14,119.75626,2.77999,5.69,49.61999,0.009,-0.329,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.75726,14,119.75726,2.77999,5.69,49.61999,0.009,-0.329,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.75826,14,119.75826,2.77999,5.69,49.61999,0.009,-0.329,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.75926,14,119.75926,2.77999,5.69,49.61999,0.009,-0.329,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.76026,14,119.76026,2.77999,5.69,49.61999,0.009,-0.329,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.76126,14,119.76126,2.77999,5.69,49.61999,0.009,-0.329,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.76226,14,119.76226,2.77999,5.69,49.61999,0.009,-0.329,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.76326,14,119.76326,2.77999,5.69,49.61999,0.009,-0.329,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.76426,14,119.76426,2.30999,5.75999,49.55999,0.018,-0.328,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.76526,14,119.76526,2.30999,5.75999,49.55999,0.018,-0.328,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.76626,14,119.76626,2.30999,5.75999,49.55999,0.018,-0.328,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.76726,14,119.76726,2.30999,5.75999,49.55999,0.018,-0.328,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.76826,14,119.76826,2.30999,5.75999,49.55999,0.018,-0.328,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.76926,14,119.76926,2.30999,5.75999,49.55999,0.018,-0.328,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.77026,14,119.77026,2.30999,5.75999,49.55999,0.018,-0.328,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.77126,14,119.77126,2.30999,5.75999,49.55999,0.018,-0.328,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.77226,14,119.77226,2.30999,5.75999,49.55999,0.018,-0.328,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.77326,14,119.77326,2.30999,5.75999,49.55999,0.018,-0.328,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.77426,14,119.77426,2.32999,6.03999,49.56999,0.021,-0.319,-0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.77526,14,119.77526,2.32999,6.03999,49.56999,0.021,-0.319,-0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.77626,14,119.77626,2.32999,6.03999,49.56999,0.021,-0.319,-0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.77726,14,119.77726,2.32999,6.03999,49.56999,0.021,-0.319,-0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.77826,14,119.77826,2.32999,6.03999,49.56999,0.021,-0.319,-0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.77926,14,119.77926,2.32999,6.03999,49.56999,0.021,-0.319,-0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.78026,14,119.78026,2.32999,6.03999,49.56999,0.021,-0.319,-0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.78126,14,119.78126,2.32999,6.03999,49.56999,0.021,-0.319,-0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.78227,14,119.78227,2.32999,6.03999,49.56999,0.021,-0.319,-0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.78327,14,119.78327,2.32999,6.03999,49.56999,0.021,-0.319,-0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.78428,14,119.78428,2.71,5.09999,49.61999,0.005,-0.322,-0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.7853,14,119.7853,2.71,5.09999,49.61999,0.005,-0.322,-0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.78626,14,119.78626,2.71,5.09999,49.61999,0.005,-0.322,-0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.78727,14,119.78727,2.71,5.09999,49.61999,0.005,-0.322,-0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.78831,14,119.78831,2.71,5.09999,49.61999,0.005,-0.322,-0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.78926,14,119.78926,2.71,5.09999,49.61999,0.005,-0.322,-0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.79033,14,119.79033,2.71,5.09999,49.61999,0.005,-0.322,-0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.79128,14,119.79128,2.71,5.09999,49.61999,0.005,-0.322,-0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.79231,14,119.79231,2.71,5.09999,49.61999,0.005,-0.322,-0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.79328,14,119.79328,2.71,5.09999,49.61999,0.005,-0.322,-0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.79431,14,119.79431,2.87999,5.36999,49.61999,0.01,-0.34,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.79528,14,119.79528,2.87999,5.36999,49.61999,0.01,-0.34,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.79631,14,119.79631,2.87999,5.36999,49.61999,0.01,-0.34,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.79727,14,119.79727,2.87999,5.36999,49.61999,0.01,-0.34,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.79836,14,119.79836,2.87999,5.36999,49.61999,0.01,-0.34,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.79927,14,119.79927,2.87999,5.36999,49.61999,0.01,-0.34,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.80028,14,119.80028,2.87999,5.36999,49.61999,0.01,-0.34,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.80126,14,119.80126,2.87999,5.36999,49.61999,0.01,-0.34,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.80226,14,119.80226,2.87999,5.36999,49.61999,0.01,-0.34,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.80326,14,119.80326,2.87999,5.36999,49.61999,0.01,-0.34,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.80426,14,119.80426,2.57999,5.96999,49.59999,0.02799,-0.346,-0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.80526,14,119.80526,2.57999,5.96999,49.59999,0.02799,-0.346,-0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.80626,14,119.80626,2.57999,5.96999,49.59999,0.02799,-0.346,-0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.80726,14,119.80726,2.57999,5.96999,49.59999,0.02799,-0.346,-0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.80826,14,119.80826,2.57999,5.96999,49.59999,0.02799,-0.346,-0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.80926,14,119.80926,2.57999,5.96999,49.59999,0.02799,-0.346,-0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.81026,14,119.81026,2.57999,5.96999,49.59999,0.02799,-0.346,-0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.81126,14,119.81126,2.57999,5.96999,49.59999,0.02799,-0.346,-0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.81226,14,119.81226,2.57999,5.96999,49.59999,0.02799,-0.346,-0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.81326,14,119.81326,2.57999,5.96999,49.59999,0.02799,-0.346,-0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.81426,14,119.81426,2.23,5.98,49.61999,0.03,-0.34,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.81526,14,119.81526,2.23,5.98,49.61999,0.03,-0.34,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.81626,14,119.81626,2.23,5.98,49.61999,0.03,-0.34,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.81726,14,119.81726,2.23,5.98,49.61999,0.03,-0.34,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.81826,14,119.81826,2.23,5.98,49.61999,0.03,-0.34,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.81926,14,119.81926,2.23,5.98,49.61999,0.03,-0.34,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.82026,14,119.82026,2.23,5.98,49.61999,0.03,-0.34,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.82126,14,119.82126,2.23,5.98,49.61999,0.03,-0.34,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.82226,14,119.82226,2.23,5.98,49.61999,0.03,-0.34,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.82327,14,119.82327,2.23,5.98,49.61999,0.03,-0.34,-0.12699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.82426,14,119.82426,2.09999,6.12999,49.59,0.025,-0.341,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.82526,14,119.82526,2.09999,6.12999,49.59,0.025,-0.341,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.82626,14,119.82626,2.09999,6.12999,49.59,0.025,-0.341,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.82726,14,119.82726,2.09999,6.12999,49.59,0.025,-0.341,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.82826,14,119.82826,2.09999,6.12999,49.59,0.025,-0.341,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.82926,14,119.82926,2.09999,6.12999,49.59,0.025,-0.341,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.83026,14,119.83026,2.09999,6.12999,49.59,0.025,-0.341,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.83126,14,119.83126,2.09999,6.12999,49.59,0.025,-0.341,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.83226,14,119.83226,2.09999,6.12999,49.59,0.025,-0.341,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.83327,14,119.83327,2.09999,6.12999,49.59,0.025,-0.341,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.83426,14,119.83426,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.83526,14,119.83526,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.83626,14,119.83626,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.83726,14,119.83726,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.83826,14,119.83826,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.83926,14,119.83926,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.84026,14,119.84026,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.84126,14,119.84126,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.84226,14,119.84226,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.84326,14,119.84326,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.84426,14,119.84426,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.84526,14,119.84526,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.84626,14,119.84626,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.84726,14,119.84726,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.84826,14,119.84826,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.84926,14,119.84926,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.85026,14,119.85026,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.85126,14,119.85126,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.85226,14,119.85226,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.85327,14,119.85327,2.79999,5.25999,49.55999,0.023,-0.346,-0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.85426,14,119.85426,2.84999,5.77999,49.55999,0.035,-0.336,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.85526,14,119.85526,2.84999,5.77999,49.55999,0.035,-0.336,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.85626,14,119.85626,2.84999,5.77999,49.55999,0.035,-0.336,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.85726,14,119.85726,2.84999,5.77999,49.55999,0.035,-0.336,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.85826,14,119.85826,2.84999,5.77999,49.55999,0.035,-0.336,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.85926,14,119.85926,2.84999,5.77999,49.55999,0.035,-0.336,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.86026,14,119.86026,2.84999,5.77999,49.55999,0.035,-0.336,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.86126,14,119.86126,2.84999,5.77999,49.55999,0.035,-0.336,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.86226,14,119.86226,2.84999,5.77999,49.55999,0.035,-0.336,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.86327,14,119.86327,2.84999,5.77999,49.55999,0.035,-0.336,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.86426,14,119.86426,2.49,5.67,49.55999,0.035,-0.332,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.86528,14,119.86528,2.49,5.67,49.55999,0.035,-0.332,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.86627,14,119.86627,2.49,5.67,49.55999,0.035,-0.332,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.86727,14,119.86727,2.49,5.67,49.55999,0.035,-0.332,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.8683,14,119.8683,2.49,5.67,49.55999,0.035,-0.332,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.86926,14,119.86926,2.49,5.67,49.55999,0.035,-0.332,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.87027,14,119.87027,2.49,5.67,49.55999,0.035,-0.332,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.87131,14,119.87131,2.49,5.67,49.55999,0.035,-0.332,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.87226,14,119.87226,2.49,5.67,49.55999,0.035,-0.332,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.87328,14,119.87328,2.49,5.67,49.55999,0.035,-0.332,-0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.87437,14,119.87437,2.29999,5.69999,49.46999,0.034,-0.325,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.87528,14,119.87528,2.29999,5.69999,49.46999,0.034,-0.325,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.87631,14,119.87631,2.29999,5.69999,49.46999,0.034,-0.325,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.87731,14,119.87731,2.29999,5.69999,49.46999,0.034,-0.325,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.87831,14,119.87831,2.29999,5.69999,49.46999,0.034,-0.325,-0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
